Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	Unnamed: 10
										
										
										
										
										
										
										
										
			545	0.0	545					
										
		Наименование товаров	Розница		Розница	Дилер				
		Краткое описание характеристик	KZT		USD	USD				
		01. Радиостанции гражданского диапазона 27МГц(СВ)								
		1.1 Автомобильные и базовые радиостанции диапазона 27МГц								
219.0		OM-88LNF Антенна базовая WiFi 2.4-2.5GHz 12dBi 1.22м 	38847.6		71.28	56.7				
217.0		OM-86NF Антенна базовая WiFI 2.4-2.5GHz 12dBi 1.6м 	43556.4		79.92	64.125				
218.0		OM-85NF Антенна базовая WiFI 2.4-2.5GHz 15dBi 1.03м 	0							
1820150620.0		ZETA MIMO 2x2/LTE1800/3G/WIFI антенна ANTEX направленная, панельная/17-20Дб/2*N-female	46695.600000000006		85.68	71.4				
1817150520.0		MONA UNIBOX PRO - антенна MIMO с боксом для 3G/4G модема LTE800/GSM900/GSM1800/LTE1800/UMTS900/UMTS2100/WiFi, с USB кабелем 10 метров	49611.35		91.03	75.85				
252.0		4.6. Сплиттеры, комбайнеры, ответвители								
245.0		QX-014B ответвитель мощности -15дБ, 50Вт , N-типа	15287.25		28.05	22.725				
246.0		QX-015B -5дБ ответвитель мощности -5дБ, 100Вт, N-типа	16213.75		29.75	25.2				
247.0		QX-015B -10дБ ответвитель мощности -10дБ, 100Вт, N-типа	16213.75		29.75	25.2				
248.0		QX-015B -15дБ ответвитель мощности -15дБ, 100Вт, N-типа	16213.75		29.75	25.2				
1704180220.0		AXD-2 сплиттер 790-970,1700-2700МГц, 2 выхода, N-типа	15287.25		28.05	22.725				
1118170124.0		AXD-3 сплиттер 790-970,1700-2700МГц, 3 выхода, N-типа	20001.5		36.7	30.58				
244.0		QX-008B сплиттер 800-2500МГц, 2 выхода, N-типа	16202.85		29.73	24.78				
249.0		QX-009B сплиттер 800-2500Мгц, 3 выхода, N-Типа	20971.6		38.48	32.07				
250.0		QX-010B сплиттер 800-2500МГц, 4 выхода, N-типа	23625.75		43.35	36.9				
251.0		BC-GU H/L комбайнер 900/2100МГц	110580.5		202.9	124.53				
252.0		4.7. Антенны прочие и комплектующие для антенн								
253.0		Штырь с креплением NMO для антенны DB-1410UHF	4196.5	3215.5	7.7	5.9				
254.0		Штырь с креплением NMO для антенны DB-1410VHF	4360	3270.0	8	6				
290.0		Колпачок СВ59/T3-27/NEW DELTA	408.75		0.75	0.5				
114908042022.0		Антенна укороченная 400-470МГц для StarNet S-200	3270		6	4				
255.0		Антенна для Тушкан 403-470МГц	4414.5		8.1	5.4				
256.0		Антенна для Climbmax ЕМ-9735 136-174МГц	4414.5		8.1	5.4				
257.0		Антенна для Climbmax ЕМ-9735 400-470МГц	4414.5		8.1	5.4				
258.0		Антенна для Quansheng TG-A8 400-480МГц	4414.5		8.1	5.4				
259.0		Антенна для Quansheng TG-1680 400-480МГц	4414.5		8.1	5.4				
1014100119.0		Антенна для Luiton LT-199H 400-480МГц	4414.5		8.1	5.4				
260.0		Антенна для Puxing PX-2R 400-470МГц	4414.5		8.1	5.4				
261.0		Антенна для Puxing PX-359 400-470МГц	4414.5		8.1	5.4				
1735021122.0		Антенна для StarNet S-400 400-480МГц	4414.5		8.1	5.4				
262.0		Антенна для AT-628G 400-480МГц	4414.5		8.1	5.4				
263.0		Антенна для AT-518/AT-518 Turbo 400-480МГц	4414.5		8.1	5.4				
264.0		Антенна для AT-288/АТ-289/AT-289P 400-480МГц	4414.5		8.1	5.4				
265.0		Антенна для AT-288/АТ-289/AT-289P 136-174МГц	4414.5		8.1	5.4				
266.0		Антенна для AT-3308 (НУКЕР)	4414.5		8.1	5.4				
267.0		Антенна для Kirisun PT-260 400-470МГц	4414.5		8.1	5.4				
268.0		Антенна для Puxing PX-840s	4414.5		8.1	5.4				
1502021222.0		Антенна для Quesum MD-10/MD-100	4414.5		8.1	6.42				
269.0		Антенна для Baofeng UV-5R 136-174/400-480МГц	4905		9	6.75				
1448110923.0		Антенна для Quansheng UV-K5, UV-K5(8), UV-K6 136-174/400-480МГц	4905		9	6.75				
1250040920.0		Антенна удлиненная универсальная 38 см 3.5dBi 400-470МГц SMA-M	4905		9	6.75				
1251040920.0		Антенна удлиненная универсальная 38 см 3.5dBi 144/430МГц SMA-M	5722.5		10.5	7.6				
270.0		Антенна для AT-3318UV 136-174/400-480МГц двухдиапазонная	5886		10.8	7.65				
271.0		Антенна для ST-118 27МГц спиральная 0.2м BNC	7848		14.4	11.25				
272.0		CB-3101 антенна телескопическая 27МГц 50Вт 0,6м BNC 	9711.9		17.82	13.5				
273.0		"Коннектор ""N"" антенный для Sirio Super 9 Blue Line"	2120.05		3.89	2.99				
274.0		"Коннектор ""NE"" антенный "	1923.85		3.53	2.72				
275.0		"Коннектор ""TURBO"" антенный для Sirio Turbo/Performer"	2501.5499999999997		4.59	3.53				
276.0		Катушка СВ145 без штыря	6812.5		12.5	10				
277.0		Штырь 0.9 метра с катушкой для СВ2319	6213		11.4	8.5				
1200250722.0		Штырь 1.8х3х1000 мм	3376.2749999999996		6.194999999999999	5.1625				
1201250722.0		Штырь 1.8х3х1100 мм	3554.9374999999995		6.52282110091743	5.435684250764526				
1202250722.0		Штырь 1.8х3х1200 мм	3732.684375		6.848962155963302	5.707468463302751				
1203250722.0		Штырь 1.8х3х1400 мм	4088.1781249999985		7.501244266055044	6.251036888379203				
1204250722.0		Штырь 1.8х3х1500 мм	4443.671874999999		8.153526376146788	6.794605313455657				
278.0		Штырь 1,6 метра для СВ2309/2315/145/Sirio Super 9	4806.900000000001		8.82	7.35				
279.0		Штырь 2 метра для СВ2307/СВ2312	7521		13.8	10.75				
280.0		Кабель 4м UHF-DV для СВ59/2315/2309/Sirio 9	5995		11	9				
281.0		Крепление для СВ2309/2315/145/Sirio Super 9	4905		9	7.25				
282.0		Крепление для  СВ2307/СВ2312	5907.8		10.84	9.03				
283.0		Кабель 4м NMO UHF	6540		12	9				
284.0		MT-1303 магнитное основание 14 см с кабелем 3,6 метра и разъемом PL259	11772		21.6	17.5				
285.0		MAG 125 PL магнитное основание 12 см с кабелем 3.6 м и разъемом UHF	11772		21.6	17.5				
286.0		Кабель 4м UHF с креплением на багажник	9810		18	15				
287.0		MT-1310 Магнитное крепление 77мм NMO + Кабель 4м UHF	9810		18	15				
288.0		Кабель 4м NMO с креплением на багажник	9810		18	15				
289.0		Держатель штыря СВ2307/СВ2312	2180		4	3				
1216251120.0		AX-1800 OFFSET MIMO 2x2 офсетный облучатель 4G (LTE1800)	14851.25		27.25	22.71				
1217251120.0		AX-1800 OFFSET 75 MIMO 2x2 офсетный облучатель 4G (LTE1800)	14851.25		27.25	22.71				
291.0		4.8. Кабельные сборки								
292.0		Питгейл SMA(f) - CRC9 угловой	3580.65		6.57	5.58				
293.0		Питгейл SMA(f) - TS9 угловой	3580.65		6.57	5.58				
294.0		AC-5830 кабельная сборка 50 Ом PL259-PL259 30 см	3924		7.2	5.25				
295.0		AC-5890 кабельная сборка 50 Ом PL259-PL259 90 см	4414.5		8.1	6				
1807181248.0		Кабельная сборка 50 Ом N-male/RG-58 2м/SMA-male 	5215.650000000001		9.57	7.88				
1807181249.0		Кабельная сборка 50 Ом N-male/RG-58 5м/SMA-male 	6997.8		12.84	10.58				
1147251120.0		Кабельная сборка 50 Ом N-male/RG-58 7м/SMA-male 	8398.45		15.41	12.84				
297.0		Кабельная сборка 50 Ом N-male/RG-58 10м/SMA-male 	10033.45		18.41	15.34				
296.0		QX -007B кабельная сборка 50 Ом, 5м, с разъемами N-типа	17331		31.8	24.5				
298.0		05. GSM, 3G, CDMA-репитеры, телефоны, шлюзы, рации								
299.0		5.1. Репитеры, усилители сотового сигнала								
300.0		Комплект для усиления сигнала 4G LTE ALTEL (антенна MIMO + 2 кабеля 10 м + 2 питгейла TS-9)	47137.049999999996	39894.0	86.49	73.2				
301.0		Комплект для усиления сигнала 4G LTE ALTEL (антенна MIMO + 2 кабеля 10 м + 2 питгейла CRC-9)	47137.049999999996	39894.0	86.49	73.2				
302.0		AnyTone AT-400 Репитер GSM900 покрытие до 80 кв.м	60619.259999999995		111.228	92.69				
303.0		AnyTone AT-400C Репитер CDMA покрытие до 80 кв. м	63647.28		116.78399999999999	97.32				
304.0		AnyTone AT-408 Репитер GSM900 автомобильный	68696.16		126.048	105.04				
305.0		AnyTone AT-400 Turbo Репитер GSM900 покрытие до 120 кв.м	63647.28		116.78399999999999	97.32				
306.0		AnyTone AT-408C Репитер CDMA автомобильный	72378.18000000001		132.804	110.67				
307.0		ClearCast CU-30 Репитер 3G автомобильный	78846.24		144.672	120.56				
308.0		ClearCast MD-45 Репитер DCS/LTE/4G покрытие до 150 кв.м	85608.6		157.08	130.9				
309.0		AnyTone AT-500 Репитер GSM900 покрытие до 150 кв.м	101029.91999999998		185.37599999999998	154.48				
310.0		AnyTone AT-4000W Репитер 3G покрытие до 100 кв.м	119211.12		218.736	182.28				
311.0		AnyTone AT-600 Репитер GSM900 покрытие до 300 кв.м	111134.22		203.916	169.93				
312.0		AnyTone AT-600Turbo Репитер GSM900 покрытие до 400 кв.м	116686.68		214.10399999999998	178.42				
313.0		AnyTone AT-600C Репитер CDMA покрытие до 300 кв.м	116686.68		214.10399999999998	178.42				
314.0		AnyTone AT-4000D Репитер DCS/LTE/4G покрытие до 100 кв.м	136385.16		250.248	208.54				
315.0		AnyTone AT-608 Репитер GSM900 покрытие до 600 кв.м	126287.39999999998		231.71999999999997	193.1				
316.0		ClearCast SGD-5055 Репитер GSM900/1800 покрытие до 500 кв.м.	162976.8		299.03999999999996	249.2				
317.0		ClearCast SGU-5055 Репитер GSM900+3G покрытие до 500 кв.м.	162976.8		299.03999999999996	249.2				
318.0		AnyTone AT-6000W Репитер 3G покрытие до 300 кв.м	161642.63999999998		296.592	247.16				
319.0		AnyTone AT-700 Репитер GSM900 покрытие до 800 кв.м	181851.24		333.67199999999997	291.96				
320.0		AnyTone AT-6000D Репитер DCS/4G/LTE покрытие до 400 кв.м.	230535		423	352.5				
321.0		ClearCast BG-20 предусилитель GSM900 20дБ	253719.30000000002		465.54	387.95				
322.0		ClearCast BU-20 предусилитель 3G 2100 20дБ	253719.30000000002		465.54	387.95				
323.0		AnyTone AT-800 Репитер GSM900 покрытие до 1200 кв.м	249288.45		457.41	381.17				
324.0		AnyTone AT-4100GW Репитер GSM900+3G покрытие до 100 кв. м	202059.83999999997		370.75199999999995	308.96				
325.0		AnyTone AT-4100GD Репитер GSM900/1800 покрытие до 100 кв. м	222261.9		407.82	339.85				
326.0		AnyTone AT-800 Turbo Репитер GSM900 покрытие до 1300 кв.м	261736.25		480.25	400.21				
327.0		AnyTone AT-6200W Репитер 3G покрытие до 500 кв.м.	269775		495	412.5				
328.0		AnyTone AT-6200D Репитер DCS/4G/LTE покрытие до 500 кв.м.	269775		495	412.5				
329.0		AnyTone AT-6000GW Репитер GSM900+3G покрытие до 300 кв. м	247925.95		454.91	379.1				
330.0		AnyTone AT-6100GW Репитер GSM900+3G покрытие до 500 кв. м	353598.18		648.804	540.67				
331.0		AnyTone AT-6100GD Репитер GSM900/1800 покрытие до 500 кв. м	383898		704.4	587				
332.0		AnyTone AT-6200GW Репитер GSM900+3G покрытие до 800 кв. м	383898		704.4	587				
333.0		AnyTone AT-6200GD Репитер GSM900/1800 покрытие до 800 кв. м	413982	344985.0	759.6	633				
334.0		Nextivity Cel-Fi RS2 Dual Репитер беспроводной 3G, покрытие до 1235 кв.м, один оператор	511428	465157.5	938.4	853.5				
335.0		AnyTone AT-7100GDW Репитер GSM900/1800/2100 покрытие до 600 кв. м	500086.55	416739.7	917.59	764.66				
336.0		Nextivity Cel-Fi Pro Quad Репитер беспроводной 3G/4G, покрытие до 1235 кв.м, один оператор	655635	596230.0	1203	1094				
337.0		5.2. Стационарные телефоны, GSM-шлюзы, 3G/4G роутеры								
1559220618.0		Termit FixPhone V2 rev.4 стационарный телефон GSM900/1800, гарантия 1 год	24988.25	20824.45	45.85	38.21				
1559220618.0		Termit FixPhone V2 rev.3.1.0 стационарный телефон GSM900/1800	32667.3		59.94	49.95				
338.0		Termit FixPhone V2 стационарный телефон GSM900/1800	38002.85		69.73	58.13				
1709021220.0		StarNet 4G-CPE 3G/4G Wi-Fi роутер, гарантия 1 год	25582.3		46.94	39.12				
918070623.0		StarNet 4G-2346 Комплект для 3G/4G интернета (StarNet 4G-CPE + BAS-2346) 	43948.8		80.64	67.2				
931070723.0		StarNet 4G-2013 Комплект для 3G/4G интернета (StarNet 4G-CPE + BAS-2013)	39098.299999999996		71.74	58.74				
339.0		Termit pbxGate GSM V2 GSM-шлюз GSM900/1800, гарантия 1 год	57388.5		105.3	89				
1010200720.0		Termit FixPhone LTE LiTE стационарный GSM телефон с WiFi роутером, гарантия 1 год	66604.45		122.21	101.84				
340.0		5.3. GSM интернет-рации								
341.0		Puxing PX-840s GSM/3G/WIFI рация 3600мАч	110362.5	91968.75	202.5	168.75				
120120221739.0		Kirisun T60 GSM/3G/WIFI портативная рация, акк. 5200мАч, включена подписка на сервис 6 мес, гарантия 1 год	125023		229.4	191.16				
120120221740.0		Kirisun M50 GSM/3G/WIFI мобильная рация, включена подписка на сервис 6 мес, гарантия 1 год	176356.55		323.59	269.66				
828230925.0		Рабочее место диспетчера через WEB, включена подписка на сервис 6 мес	19543.7		35.86	29.89				
829230925.0		Рабочее место для мобильного телефона (IOS или Android), включена  подписка на сервис 6 мес	19543.7		35.86	29.89				
830230925.0		Подписка на сервис 6 месяцев, 1 устройство (рация/диспетчер/приложение)	11728.4		21.52	17.93				
831230925.0		Подписка на сервис 12 месяцев, 1 устройство  (рация/диспетчер/приложение)	19543.7		35.86	29.89				
342.0		5.4. GSM-маяки								
1701181743.0		SinoTrack ST-901 GPS-трекер скрытой установки, гарантия 1 месяц	19036.85		34.93	27.94				
1020010622.0		SinoTrack ST-902 GPS-трекер (OBDII интерфейс), гарантия 1 месяц	20137.75		36.95	29.56				
1021010622.0		SinoTrack ST-907 GPS-трекер (реле) скрытой установки, гарантия 1 месяц	21750.949999999997		39.91	31.93				
1022010622.0		SinoTrack ST-909 GPS-трекер (зарядное устройство 2xUSB 5V 2A, в прикуриватель), гарантия 1 месяц	25511.45		46.81	37.45				
1023010622.0		SinoTrack ST-915 GPS-трекер автономный на магните, гарантия 1 месяц	40101.1	32078.7	73.58	58.86				
343.0		X-Keeper Invis DUOS - автономный GPS маяк-закладка	48728.45	44831.700000000004	89.41	82.26				
344.0		06. Мачты и кронштейны								
345.0		6.1. Стальные телескопические мачты								
346.0		M30D2 Мачта составная, высота 3 м, вес 2,7 кг,  длина колен 1500 мм, проволока для растяжек, на плоскую поверхность	26999.3		49.54	41.28				
943091123.0		M60D4 Мачта составная, высота 6 м, вес 4.7 кг, длина колен 1500 мм, проволока для растяжек, на плоскую поверхность	44842.6		82.28	68.57				
347.0		МТП - 4 Мачта телескопическая RadioТехник высота 3,86 м, вес 5,09 кг, Стальные трубы Ø 32 и 40 мм; длина колен 1980 мм, толщина стенок 1,5 мм, такелаж, на плоскую поверхность	62266.25		114.25	95.21				
348.0		МТП - 6С Мачта телескопическая RadioТехник, высота 5,71 м, вес 8,20 кг, Стальные трубы Ø 32, 40 и 45мм; длина колен 1980 мм, толщина стенок 1,5 мм, кронштейны, крепление на стену	77896.85		142.93	119.11				
349.0		МТП - 6 Мачта телескопическая RadioТехник, высота 5,71 м, вес 8,20 кг, Стальные трубы Ø 32, 40 и 45мм; длина колен 1980 мм, толщина стенок 1,5 мм, такелаж, на плоскую поверхность	67732.6		124.28	103.57				
350.0		МТП - 8 Мачта телескопическая RadioТехник  высота 7,56 м, вес 11,90 кг, Стальные трубы Ø 32, 40, 45 и 51мм; длина колен 1980 мм, толщина стенок 1,5 мм, такелаж, на плоскую поверхность	100334.91735489598		184.10076578879998	153.41730482399998				
351.0		МТП - 10 Мачта телескопическая RadioТехник  высота 9,41 м, вес 16,03 кг, Стальные трубы Ø 32, 40, 45, 51 и 57мм; длина колен 1980 мм, толщина стенок 1,5 мм, такелаж, на плоскую поверхность	151766.15000000002		278.47	232.06				
352.0		МТП - 12  Мачта телескопическая RadioТехник  высота 11,26 м, вес 20,56 кг,   Стальные трубы Ø 32, 40, 45, 51, 57 и 63мм; длина колен 1980 мм, толщина стенок 1,5 мм, такелаж, на плоскую поверхность	217957.751674992		399.9224801376	333.26873344800003				
353.0		МТП - 14  Мачта телескопическая RadioТехник  высота длина рабочая 13,11 м, вес 25,61 кг Стальные трубы Ø 32, 40, 45, 51, 57, 63 и 70мм; длина колен 1980 мм, толщина стенок 1,5 мм, такелаж, на плоскую поверхность	251457.62073228002		461.390129784	384.49177482000005				
354.0		МТП - 16У  Мачта телескопическая усиленная RadioТехник  высота длина рабочая 14,96 м, вес 30,91 кг Стальные трубы Ø 32, 40, 45, 51, 57, 63, 70 и 76 мм; длина колен 1980 мм, толщина стенок 1,5 мм, такелаж, на плоскую поверхность	356133.92673916795		653.4567463103999	544.547288592				
355.0		6.2. Алюминиевые мачты								
356.0		МА - 4 Мачта составная алюминиевая RadioТехник высота 4 м, вес 3,5 кг, трубы Ø 50 мм; длина колена 2 м, толщина стенок 2 мм, такелаж, на плоскую поверхность	87132.26220026398		159.87571045919998	133.229758716				
357.0		МА - 6 Мачта составная алюминиевая RadioТехник, высота 6 м, вес 4,6 кг,  трубы Ø 50 мм; длина колена 2 м, толщина стенок 2 мм, такелаж, на плоскую поверхность	117377.024773392		215.3706876576	179.475573048				
358.0		МА - 8 Мачта составная алюминиевая RadioТехник, высота 8 м, вес 6,7 кг, трубы Ø 50 мм; длина колен 2 м, толщина стенок 2 мм, такелаж, на плоскую поверхность	165459.229221744		303.5949160032	252.995763336				
359.0		МА - 10 Мачта составная алюминиевая RadioТехник  высота 10 м, вес 8,50 кг, трубы Ø 50мм; длина колена2 м, толщина стенок 2 мм, такелаж, на плоскую поверхность	211101.780367368		387.3427162704	322.785596892				
360.0		МТЛ-12 Мачта телескопическая алюминиевая RadioТехник, высота 12 метров, вес 10.1 кг, длина колен 2 м, такелаж, на плоскую поверхность	369303.30861832795		677.6207497583999	564.6839581319999				
361.0		6.3. Кронштейны								
2210181210.0		Кронштейн стеновой для крепления антенн KS-120 (12 см)	4196.5		7.7	6.98				
2702181139.0		Кронштейн стеновой для крепления антенн KS-240 (24 см)	4894.1		8.98	8.14				
362.0		Кронштейн стеновой S-образный, 0,5 м СК-S-0,5	6583.07886228		12.079043784	10.06586982				
363.0		Кронштейн стеновой для крепления мачты М- образный КС-ММ-035	7707.01915584		14.141319552	11.78443296				
364.0		Вилка для установки двух антенн на одну мачту	11772		21.6	17.5				
365.0		07. Аксессуары								
366.0		7.1. Гарнитуры, микрофоны								
1105130126.0		Гарнитура EARPHONIC ER01DP28SB13_K (мининаушник) для носимых раций с интерфейсом 2-PIN (K1)	4648.849999999999		8.53	6.09				
842090419.0		Гарнитура EAR-800 с выносной кнопкой для Puxing PX-800s/820s/840s	17167.5		31.5	23.6				
1106130126.0		Гарнитура EARPHONIC ER01DP28SB1_K (Г-заушина) для носимых раций с интерфейсом 2-PIN (K1)	4981.3		9.14	6.53				
1107130126.0		Гарнитура EARPHONIC ER02DP28SB6_K (скрытоносимая) для носимых раций с интерфейсом 2-PIN (K1)	4981.3		9.14	6.53				
1108130126.0		Гарнитура EARPHONIC ER02DP02SB6_K (ларингофон) для носимых раций с интерфейсом 2-PIN (K1)	4981.3		9.14	6.53				
1109130126.0		Гарнитура EARPHONIC ER03DPLB16_K (наушник) для носимых раций с интерфейсом 2-PIN (K1)	8790.85		16.13	12.4				
367.0		Гарнитура ларингофонная регулируемая с выносной кнопкой TP15-P23K1 с интерфейсом Тип К1	15210.95		27.91	20.67				
368.0		Гарнитура ларингофонная TV-001 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	13625		25	17.5				
369.0		Гарнитура скрытого ношения трубочная АС-002 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	10900		20	15				
370.0		Гарнитура скрытого ношения трубочная EAR-4 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	10900		20	15				
371.0		Гарнитура скрытого ношения трубочная ACH-4040 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	10900		20	15				
372.0		Гарнитура скрытого ношения трубочная с выносной кнопкой EP31-P23K1  с интерфейсом Тип К1	10840.050000000001		19.89	14.73				
120120221747.0		Гарнитура скрытого ношения KME-032 для POC раций Kirisun T60/T65 (для моделей с 1хSIM)	13401.55		24.59	19.67				
1444050525.0		Гарнитура скрытого ношения KME-K5CAT-B  для POC раций Kirisun T60/T65 (для моделей с 2хSIM)	14742.25		27.05	21.64				
373.0		Гарнитура универсальная с увеличенным динамиком ECH-3070 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	9537.5		17.5	12.5				
120120221746.0		Гарнитура KME-026 для POC раций Kirisun T60/T65 (для моделей с 1xSIM)	8703.65		15.97	13.31				
1445050525.0		Гарнитура KME-K5CCT-E для POC раций Kirisun T60/T65 (для моделей с 2xSIM)	10153.35		18.63	14.9				
374.0		Гарнитура скрытого ношения трубочная EP68-P12K1 с интерфейсом Тип К1	7586.4		13.92	10.31				
375.0		Гарнитура универсальная с выносной кнопкой ECH-1040 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	7155.85		13.13	10.48				
376.0		Гарнитура универсальная с выносной кнопкой BCL-2010 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	6267.5		11.5	8.5				
379.0		Гарнитура универсальная EAR-628 с выносной кнопкой для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	5722.5		10.5	7.6				
1740021122.0		Гарнитура универсальная ER01 с выносной кнопкой для радиостанций StarNet S-400	5798.8		10.64	8.87				
1741021122.0		Гарнитура скрытого ношения ER03 для радиостанции StarNet S-400	6523.650000000001		11.97	9.98				
377.0		Гарнитура универсальная с выносной кнопкой EAR-6 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	5995		11	6.5				
378.0		Гарнитура универсальная EE-004 с удлиненным микрофоном для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	5886		10.8	6				
380.0		Гарнитура универсальная с усиленным шнуром FH-003 для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	4905		9	4.75				
1525021222.0		Гарнитура M4 с выносной кнопкой для р/с Quesum MD10/MD100	4632.5		8.5	6.07				
381.0		Гарнитура универсальная FH-003 для Baofeng UV-5R/EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680/LT-316	2670.5		4.9	3.5				
382.0		Гарнитура выносная QHM-22  для радиостанций EM9735/AT628G/AT288/AT289/AT-3308/НУКЕР/PX-359/AT-518P/AT-3318UV/PT-260/TG-1680	11445		21	15.9				
383.0		Держатель тангенты для автомобильной радиостанции Yosan/Anytone	817.5		1.5	1				
384.0		Гарнитура для радиостанции Puxing PX-2R	6540		12	9				
385.0		Гарнитура для Yosan JC-200/JC-300/СВ-50	12099		22.2	16.75				
1046170625.0		Гарнитура для Yosan JC-650 6-pin	13080		24	18				
386.0		Гарнитура для Yosan JC-600Plus 8-pin	13080		24	18				
1158180418.0		Гарнитура для радиостанции Luiton LT-298	13080		24	18				
387.0		Гарнитура для AnyTone AT-5289	13080		24	18				
388.0		Гарнитура для Yosan Trucker/Excalibur	14715		27	20.25				
389.0		Гарнитура для Leixen UV-25HX c DTMF клавиатурой	15325.4		28.12	22.5				
1500230125.0		Гарнитура для AnyTone AT-888	15483.45		28.41	23.67				
390.0		Гарнитура для AnyTone AT-5189	17985		33	24				
1501230125.0		Гарнитура для AnyTone AT-588/Luiton LT-590 c DTMF клавиатурой	18829.75		34.55	28.79				
1503230125.0		Гарнитура для Luiton LT-590 c DTMF клавиатурой	19620		36	27				
391.0		Гарнитура для AnyTone AT-5189/AT-588 c DTMF клавиатурой	19620		36	27				
1502230125.0		Гарнитура для AnyTone AT-588UV/AT-778UV c DTMF клавиатурой	20317.600000000002		37.28	31.07				
392.0		Микрофон настольный QHM-10 для р/с AnyTone AT-5189/AT-588	23544		43.2	33				
393.0		7.2. Аккумуляторы								
394.0		Аккумулятор АА 2000мАч (пара)	1907.5	1362.5	3.5	2.5				
1701181751.0		Аккумуляторная батарея для ST-901 150мАч	3270		6	4				
1007180226.0		BC-S100 Аккумуляторная батарея 1200 мАч для StarNet S-100	3869.5		7.1	5.92				
395.0		Аккумуляторная батарея 1500 мАч для Luiton LT-316	4556.2		8.36	6.97				
396.0		BL-2R Аккумуляторная батарея li-ion 3.7В 1100 мАч для Puxing PX-2R	6540		12	9				
1751090920.0		DM-V1 Аккумуляторная батарея Li-Ion 3.7V 2000 мАч для Baofeng DM-V1	6703.5		12.3	9.46				
1150080422.0		BC-S200 Аккумуляторная батарея 7.4В 2000мАч для StarNet S-200	6812.5		12.5	10.42				
1458080923.0		BPK-5 Аккумуляторная батарея 7.2В 1600мАч для Quansheng UV-K5, UV-K5(8), UV-6	6932.400000000001		12.72	10.6				
397.0		BL-5 аккумуляторная батарея Li-Ion 1800мАч для р/с Baofeng UV-5R/UV-5R Pro	6932.400000000001		12.72	10.6				
398.0		CPS-11 адаптер для питания от прикуривателя р/с AnyTone AT288/AT289/AT289P/AT3318UV	9810		18	13.75				
399.0		QB-27L аккумуляторная батарея Li-ion 1500 мАч для AT-628G	9810		18	13.25				
400.0		TH-1400 аккумуляторная батарея Li-ion 1400 мАч для Тушкан	9810		18	13.25				
401.0		Аккумуляторная батарея Li-ion 1500 мАч для TG-A8	9810		18	13.25				
402.0		KB-260 аккумуляторная батарея Li-Ion 1200 мАч для Kirisun PT-260	10464		19.2	15				
1743160119.0		QB-43L аккумуляторная батарея Li-ion 1300 мАч для AT-318, AT-318P, AT-318UV	10464		19.2	15				
1502260824.0		QB-50HL аккумулторная батарея Li-Ion 2600 мАч для V10	10464		19.2	15				
403.0		QB-38L аккумуляторная батарея Li-ion 2000 мАч для AT-518	10791		19.8	15.5				
404.0		QB-40L аккумуляторная батарея Li-ion 1350 мАч для AT-518 TURBO/AT-3208Plus	10791		19.8	15.5				
405.0		PB-33L аккумуляторная батарея Li-ion 1600 мАч для PX-359	11445		21	16.25				
406.0		BP-62L аккумуляторная батарея Li-ion 1500 мАч для ЕМ-9735	11772		21.6	16.5				
407.0		QB-28L аккумуляторная батарея Li-ion 1600 мАч для АТ-3308/НУКЕР	11744.75		21.55	15.96				
408.0		QB-37L аккумуляторная батарея Li-ion 1800 мАч для AT-288/289/289Р/3318	12317		22.6	16.5				
2122200319.0		QB-1500L аккумуляторная батарея Li-ion 1500 мАч для AT-288/289/289Р/3318	12317		22.6	16.5				
